Customer ID,Gender,Age,City Code,Product Code,Total Bill (Taka),Customer Value
1699,Female,25,14,2,6110,100
1700,Female,39,14,7,6620,100
1701,Female,38,1,6,10660,100
1702,Female,27,20,1,5719,101
1703,Female,49,7,5,7680,100
1704,Female,33,1,9,9070,100
1705,Female,22,19,5,7680,101
1706,Female,30,15,10,9670,100
1707,Female,50,1,2,6060,101
1708,Female,25,20,2,6110,100
1709,Female,32,3,7,6620,100
1710,Female,36,1,6,10660,100
1711,Female,40,13,8,7620,101
1712,Female,36,1,7,6570,100
1713,Female,39,1,4,6960,100
1714,Male,35,1,5,7630,100
1715,Male,23,1,6,10660,100
1716,Female,40,3,2,6110,101
1717,Female,43,3,2,6110,100
1718,Female,37,1,6,10660,100
1719,Female,24,11,9,9120,101
1720,Female,27,12,3,7300,101
1721,Female,33,1,9,9070,100
1722,Female,28,3,8,7620,101
1723,Female,46,13,4,7010,100
1724,Female,27,1,10,9620,100
1725,Female,35,2,1,5719,101
1726,Female,31,15,1,5719,100
1727,Female,30,4,3,7300,100
1728,Male,41,1,7,6570,100
1729,Female,37,1,8,7570,100
1730,Female,41,12,4,7010,100
1731,Female,49,3,2,6110,100
1732,Female,48,1,3,7250,100
1733,Female,41,14,1,5719,100
1734,Male,50,16,10,9670,100
1735,Female,33,1,10,9620,101
1736,Female,37,1,2,6060,101
1737,Female,48,5,8,7620,100
1738,Female,22,1,10,9620,100
1739,Male,42,2,1,5719,101
1740,Female,32,1,4,6960,100
1741,Female,50,3,1,5719,100
1742,Female,33,3,7,6620,100
1743,Female,34,19,9,9120,100
1744,Female,44,1,5,7630,101
1745,Female,35,3,1,5719,100
1746,Female,35,3,1,5719,100
1747,Female,35,1,9,9070,100
1748,Female,38,3,6,10710,101
1749,Female,45,15,8,7620,101
1750,Female,44,1,2,6060,100
1751,Male,48,8,10,9670,100
1752,Female,42,1,1,5669,101
1753,Female,33,14,6,10710,100
1754,Female,23,1,5,7630,101
1755,Male,28,12,4,7010,100
1756,Female,32,1,9,9070,100
1757,Female,47,16,1,5719,101
1758,Female,24,1,10,9620,100
1759,Male,44,14,5,7680,101
1760,Female,31,3,6,10710,100
1761,Female,34,10,7,6620,101
1762,Female,48,1,4,6960,100
1763,Female,41,1,9,9070,100
1764,Female,28,3,6,10710,101
1765,Female,44,3,9,9120,101
1766,Female,30,1,5,7630,101
1767,Female,45,1,2,6060,100
1768,Female,37,1,8,7570,100
1769,Female,38,1,6,10660,100
1770,Female,43,9,9,9120,101
1771,Female,43,1,4,6960,101
1772,Female,48,3,6,10710,100
1773,Female,35,12,8,7620,101
1774,Female,25,4,7,6620,100
1775,Female,48,3,4,7010,100
1776,Female,39,11,5,7680,100
1777,Female,41,14,7,6620,100
1778,Male,40,1,5,7630,100
1779,Female,48,20,9,9120,100
1780,Female,46,1,5,7630,101
1781,Female,29,18,2,6110,100
1782,Female,47,1,10,9620,100
1783,Male,22,11,2,6110,101
1784,Female,22,1,10,9620,100
1785,Male,31,1,9,9070,101
1786,Female,42,1,3,7250,101
1787,Female,48,1,3,7250,100
1788,Female,30,2,7,6620,100
1789,Female,22,1,6,10660,100
1790,Female,50,1,5,7630,101
1791,Female,23,10,3,7300,100
1792,Female,43,3,9,9120,100
1793,Female,23,3,1,5719,101
1794,Male,34,3,10,9670,100
1795,Female,42,3,7,6620,101
1796,Female,48,18,8,7620,100
1797,Female,33,14,9,9120,100
1798,Male,38,12,1,5719,101
1799,Female,44,2,2,6110,100
1800,Female,33,6,7,6620,100
1801,Female,22,1,3,7250,100
1802,Female,25,3,2,6110,100
1803,Male,29,20,5,7680,100
1804,Female,31,19,9,9120,100
1805,Female,31,15,3,7300,101
1806,Female,26,20,10,9670,100
1807,Female,23,1,4,6960,101
1808,Female,38,15,8,7620,100
1809,Female,32,1,10,9620,100
1810,Female,29,12,3,7300,101
1811,Female,33,5,6,10710,100
1812,Male,37,10,10,9670,101
1813,Female,38,1,9,9070,101
1814,Female,46,3,2,6110,101
1815,Female,29,11,4,7010,100
1816,Female,43,4,6,10710,100
1817,Female,43,14,8,7620,101
1818,Female,38,1,5,7630,100
1819,Female,27,1,1,5669,100
1820,Female,34,3,1,5719,100
1821,Female,45,16,8,7620,100
1822,Female,22,5,9,9120,100
1823,Male,26,5,3,7300,101
1824,Female,35,3,4,7010,100
1825,Female,24,1,10,9620,100
1826,Female,33,1,7,6570,101
1827,Female,45,15,1,5719,100
1828,Female,29,1,7,6570,100
1829,Female,47,1,4,6960,100
1830,Female,31,2,2,6110,100
1831,Female,22,1,4,6960,100
1832,Female,46,3,4,7010,100
1833,Female,37,3,6,10710,100
1834,Female,37,1,10,9620,101
1835,Female,28,15,9,9120,101
1836,Female,46,2,4,7010,101
1837,Female,27,1,6,10660,100
1838,Female,40,3,5,7680,101
1839,Female,47,2,2,6110,100
1840,Male,35,3,6,10710,100
1841,Female,25,5,7,6620,101
1842,Female,34,3,10,9670,100
1843,Male,34,12,3,7300,101
1844,Female,31,3,9,9120,100
1845,Female,23,20,6,10710,101
1846,Male,34,3,3,7300,101
1847,Female,39,12,10,9670,100
1848,Female,39,17,10,9670,101
1849,Female,33,1,2,6060,101
1850,Female,25,11,2,6110,100
1851,Female,49,2,3,7300,100
1852,Female,34,1,8,7570,100
1853,Male,40,5,4,7010,100
1854,Female,31,1,10,9620,100
1855,Male,28,1,10,9620,101
1856,Female,48,11,1,5719,101
1857,Male,36,1,1,5669,100
1858,Female,25,20,7,6620,100
1859,Female,22,20,8,7620,100
1860,Female,46,3,3,7300,100
1861,Male,35,1,7,6570,100
1862,Female,33,6,2,6110,100
1863,Female,50,1,6,10660,100
1864,Female,39,1,1,5669,101
1865,Male,24,20,3,7300,100
1866,Female,28,3,7,6620,100
1867,Female,38,13,6,10710,100
1868,Female,31,1,8,7570,101
1869,Male,42,5,5,7680,100
1870,Female,45,3,7,6620,100
1871,Female,44,1,2,6060,100
1872,Female,33,1,10,9620,100
1873,Female,44,1,3,7250,101
1874,Female,26,14,6,10710,100
1875,Female,42,2,10,9670,101
1876,Female,32,1,1,5669,101
1877,Female,30,14,4,7010,100
1878,Female,44,3,7,6620,100
1879,Female,30,1,10,9620,100
1880,Female,39,3,10,9670,101
1881,Female,34,1,6,10660,101
1882,Female,39,1,6,10660,101
1883,Female,43,3,5,7680,101
1884,Female,27,1,2,6060,100
1885,Female,27,1,10,9620,100
1886,Female,36,1,4,6960,101
1887,Female,24,3,9,9120,100
1888,Female,43,11,2,6110,101
1889,Male,26,1,1,5669,100
1890,Female,50,6,6,10710,100
1891,Female,45,2,6,10710,101
1892,Female,37,1,9,9070,101
1893,Male,25,4,9,9120,101
1894,Female,30,1,4,6960,101
1895,Female,35,1,4,6960,100
1896,Female,40,15,5,7680,100
1897,Female,30,3,3,7300,100
1898,Female,40,1,4,6960,100
1899,Male,41,1,4,6960,100
1900,Female,35,1,7,6570,100
1901,Female,41,1,4,6960,100
1902,Female,34,2,4,7010,100
1903,Female,23,18,5,7680,100
1904,Female,34,15,8,7620,100
1905,Female,43,20,10,9670,100
1906,Female,35,19,9,9120,101
1907,Female,42,3,1,5719,101
1908,Female,25,6,10,9670,100
1909,Female,37,3,5,7680,101
1910,Female,42,1,9,9070,100
1911,Female,28,13,6,10710,101
1912,Female,48,4,1,5719,101
1913,Female,34,2,3,7300,100
1914,Female,31,6,8,7620,100
1915,Female,36,5,5,7680,100
1916,Female,26,1,9,9070,100
1917,Male,25,1,9,9070,101
1918,Female,32,3,7,6620,101
1919,Female,50,11,4,7010,100
1920,Female,40,1,7,6570,100
1921,Female,46,15,6,10710,100
1922,Female,32,1,6,10660,101
1923,Female,31,12,4,7010,101
1924,Female,41,1,4,6960,100
1925,Male,34,1,9,9070,100
1926,Female,26,17,10,9670,101
1927,Female,48,1,6,10660,101
1928,Female,23,8,8,7620,101
1929,Male,40,8,1,5719,100
1930,Female,39,16,6,10710,100
1931,Female,31,12,6,10710,101
1932,Female,36,14,7,6620,101
1933,Female,39,3,3,7300,100
1934,Male,23,3,9,9120,100
1935,Female,35,1,2,6060,101
1936,Female,47,1,4,6960,100
1937,Female,29,9,8,7620,100
1938,Female,23,3,4,7010,100
1939,Female,26,3,2,6110,100
1940,Female,26,2,3,7300,100
1941,Female,33,1,1,5669,100
1942,Female,45,3,6,10710,100
1943,Female,49,3,9,9120,101
1944,Female,29,3,5,7680,101
1945,Female,30,3,1,5719,100
1946,Male,37,3,5,7680,100
1947,Male,37,11,9,9120,100
1948,Female,42,14,4,7010,101
1949,Female,35,3,4,7010,100
1950,Female,35,7,8,7620,100
1951,Female,43,1,2,6060,100
1952,Female,27,20,3,7300,100
1953,Female,38,1,4,6960,100
1954,Female,36,16,9,9120,100
1955,Female,41,7,6,10710,101
1956,Female,26,1,3,7250,101
1957,Female,45,1,3,7250,100
1958,Male,50,14,6,10710,100
1959,Female,36,8,9,9120,101
1960,Female,47,12,8,7620,101
1961,Male,47,1,2,6060,100
1962,Female,42,1,3,7250,100
1963,Female,44,1,10,9620,100
1964,Female,45,1,6,10660,101
1965,Female,44,1,1,5669,101
1966,Female,26,1,9,9070,100
1967,Female,34,15,6,10710,101
1968,Female,35,2,8,7620,101
1969,Female,45,8,1,5719,100
1970,Female,35,8,5,7680,100
1971,Female,34,1,6,10660,100
1972,Female,38,1,9,9070,101
1973,Male,45,4,2,6110,101
1974,Female,28,3,3,7300,100
1975,Female,29,8,7,6620,100
1976,Female,43,9,6,10710,100
1977,Female,26,1,5,7630,101
1978,Female,44,5,10,9670,100
1979,Female,47,4,6,10710,101
1980,Female,39,15,1,5719,101
1981,Female,24,3,1,5719,100
1982,Female,35,1,4,6960,100
1983,Female,32,1,7,6570,100
1984,Female,46,3,5,7680,100
1985,Female,22,14,6,10710,100
1986,Female,44,1,4,6960,101
1987,Female,45,8,5,7680,100
1988,Female,37,17,4,7010,100
1989,Male,45,1,6,10660,100
1990,Female,25,1,2,6060,101
1991,Female,46,9,8,7620,100
1992,Female,37,1,3,7250,100
1993,Female,23,1,3,7250,100
1994,Female,33,3,10,9670,100
1995,Female,46,16,7,6620,101
1996,Female,46,3,10,9670,100
1997,Female,36,17,2,6110,101
1998,Male,33,3,4,7010,100
1999,Female,27,1,8,7570,100
2000,Female,23,5,6,10710,100
2001,Male,32,2,1,5719,101
2002,Female,40,19,7,6620,100
2003,Female,43,9,9,9120,100
2004,Female,28,7,1,5719,101
2005,Female,32,1,10,9620,100
2006,Female,35,4,7,6620,101
2007,Female,31,16,8,7620,100
2008,Female,48,1,9,9070,100
2009,Female,37,3,1,5719,101
2010,Female,25,1,4,6960,100
2011,Male,30,3,4,7010,100
2012,Female,27,3,3,7300,100
2013,Female,30,6,7,6620,100
2014,Male,32,3,6,10710,100
2015,Female,49,16,5,7680,101
2016,Male,31,1,1,5669,100
2017,Female,24,3,6,10710,100
2018,Female,26,1,9,9070,101
2019,Female,23,1,4,6960,101
2020,Female,28,3,2,6110,100
2021,Female,39,19,1,5719,100
2022,Male,43,13,4,7010,100
2023,Female,37,15,1,5719,100
2024,Female,35,14,3,7300,100
2025,Female,28,3,10,9670,100
2026,Female,35,14,8,7620,101
2027,Female,36,15,9,9120,100
2028,Female,38,7,3,7300,101
2029,Male,50,2,6,10710,100
2030,Female,48,1,10,9620,101
2031,Female,24,3,6,10710,101
2032,Female,34,1,6,10660,101
2033,Female,46,2,5,7680,101
2034,Female,42,7,6,10710,100
2035,Female,22,3,10,9670,101
2036,Female,24,12,2,6110,101
2037,Female,26,5,1,5719,100
2038,Female,48,2,1,5719,100
2039,Female,44,19,4,7010,100
2040,Female,37,1,2,6060,100
2041,Female,47,3,2,6110,100
2042,Female,44,1,2,6060,100
2043,Female,28,3,9,9120,100
2044,Female,33,15,5,7680,101
2045,Female,47,20,8,7620,100
2046,Female,31,1,5,7630,100
2047,Female,40,1,7,6570,100
2048,Female,44,1,5,7630,100
2049,Female,22,1,10,9620,100
2050,Female,38,8,7,6620,101
2051,Female,45,14,2,6110,100
2052,Male,42,3,2,6110,100
2053,Female,22,3,10,9670,100
2054,Female,28,1,3,7250,101
2055,Female,50,3,5,7680,100
2056,Female,47,14,7,6620,100
2057,Female,48,3,6,10710,100
2058,Female,35,1,3,7250,101
2059,Female,28,3,9,9120,100
2060,Female,46,3,7,6620,101
2061,Female,42,8,2,6110,100
2062,Female,34,16,9,9120,100
2063,Female,43,10,8,7620,101
2064,Female,42,3,1,5719,100
2065,Female,22,2,6,10710,100
2066,Female,39,1,1,5669,101
2067,Female,41,3,9,9120,100
2068,Female,38,12,4,7010,101
2069,Female,35,3,5,7680,100
2070,Female,26,1,1,5669,100
2071,Female,24,5,6,10710,100
2072,Female,32,4,8,7620,101
2073,Female,29,16,2,6110,100
2074,Female,34,1,6,10660,100
2075,Male,39,12,9,9120,101
2076,Male,47,1,1,5669,101
2077,Female,36,1,7,6570,100
2078,Female,43,1,2,6060,100
2079,Female,45,3,5,7680,100
2080,Female,25,17,4,7010,100
2081,Female,31,1,7,6570,100
2082,Female,45,18,8,7620,100
2083,Female,34,3,5,7680,100
2084,Female,23,7,4,7010,100
2085,Female,50,3,2,6110,100
2086,Female,43,10,9,9120,100
2087,Male,46,12,2,6110,101
2088,Female,27,1,2,6060,100
2089,Female,50,1,3,7250,100
2090,Female,50,3,6,10710,100
2091,Male,26,16,8,7620,101
2092,Female,22,1,8,7570,100
2093,Female,29,1,7,6570,100
2094,Male,50,7,10,9670,100
2095,Female,25,10,1,5719,101
2096,Female,48,1,10,9620,100
2097,Female,48,1,9,9070,101
2098,Female,34,1,8,7570,101
2099,Female,41,1,1,5669,100
2100,Female,23,1,6,10660,100
2101,Female,50,1,3,7250,101
2102,Female,46,3,8,7620,100
2103,Female,28,1,2,6060,100
2104,Male,40,9,10,9670,100
2105,Female,43,11,9,9120,101
2106,Female,37,10,9,9120,101
2107,Male,24,3,7,6620,101
2108,Female,49,15,1,5719,100
2109,Female,23,11,4,7010,100
2110,Female,49,1,3,7250,100
2111,Female,33,1,8,7570,100
2112,Female,33,6,1,5719,100
2113,Female,27,4,2,6110,100
2114,Female,28,13,4,7010,100
2115,Female,41,3,6,10710,100
2116,Female,31,1,10,9620,101
2117,Male,50,13,9,9120,101
2118,Male,30,1,2,6060,101
2119,Female,23,1,8,7570,100
2120,Female,30,15,2,6110,100
2121,Female,34,3,1,5719,100
2122,Female,39,1,2,6060,100
2123,Male,24,13,1,5719,100
2124,Female,48,1,2,6060,100
2125,Female,24,8,10,9670,100
2126,Female,42,20,3,7300,101
2127,Female,41,11,5,7680,100
2128,Male,24,3,5,7680,100
2129,Female,23,3,7,6620,100
2130,Female,30,1,10,9620,100
2131,Female,28,17,10,9670,101
2132,Male,39,3,4,7010,101
2133,Female,49,1,8,7570,100
2134,Female,45,3,8,7620,100
2135,Female,44,1,9,9070,100
2136,Male,26,1,3,7250,101
2137,Female,27,1,3,7250,100
2138,Male,47,9,6,10710,100
2139,Female,43,1,4,6960,101
2140,Female,50,1,1,5669,100
2141,Female,43,13,8,7620,100
2142,Female,46,7,4,7010,100
2143,Male,48,4,2,6110,100
2144,Female,42,6,10,9670,100
2145,Male,45,3,10,9670,101
2146,Female,48,3,10,9670,101
2147,Female,22,6,10,9670,101
2148,Female,28,3,9,9120,101
2149,Male,32,10,9,9120,101
2150,Female,30,6,7,6620,101
2151,Female,32,4,1,5719,100
2152,Female,42,13,2,6110,100
2153,Female,35,11,7,6620,100
2154,Female,49,1,1,5669,100
2155,Female,22,3,10,9670,100
2156,Female,28,18,7,6620,101
2157,Female,43,1,5,7630,100
2158,Female,45,19,8,7620,100
2159,Female,25,1,1,5669,100
2160,Female,46,1,9,9070,100
2161,Female,25,1,9,9070,101
2162,Female,25,1,10,9620,101
2163,Female,25,11,1,5719,101
2164,Female,31,1,9,9070,100
2165,Female,33,1,6,10660,101
2166,Female,22,1,8,7570,101
2167,Female,42,10,9,9120,100
2168,Female,35,3,3,7300,101
2169,Female,29,3,5,7680,100
2170,Female,35,14,8,7620,100
2171,Female,26,6,2,6110,100
2172,Male,26,3,10,9670,100
2173,Female,40,3,1,5719,101
2174,Female,32,12,9,9120,100
2175,Female,22,9,7,6620,101
2176,Male,22,20,8,7620,100
2177,Female,25,1,1,5669,100
2178,Female,25,8,5,7680,100
2179,Female,45,8,4,7010,100
2180,Female,30,15,7,6620,100
2181,Male,29,1,7,6570,100
2182,Male,44,1,10,9620,100
2183,Female,40,5,4,7010,101
2184,Female,39,1,2,6060,100
2185,Female,47,8,1,5719,100
2186,Female,31,1,10,9620,100
2187,Female,41,9,6,10710,101
2188,Female,28,15,6,10710,101
2189,Female,48,19,5,7680,101
2190,Female,45,8,7,6620,100
2191,Female,46,3,9,9120,100
2192,Female,35,1,5,7630,101
2193,Female,26,1,9,9070,100
2194,Female,24,1,3,7250,101
2195,Female,32,3,8,7620,100
2196,Female,48,3,1,5719,100
2197,Female,45,1,2,6060,100
2198,Female,29,8,6,10710,100
2199,Female,36,1,9,9070,101
2200,Female,27,1,4,6960,101
2201,Female,28,3,1,5719,100
2202,Female,47,8,6,10710,100
2203,Male,30,1,3,7250,101
2204,Female,22,3,3,7300,100
2205,Female,45,2,2,6110,100
2206,Female,31,19,6,10710,100
2207,Female,49,10,4,7010,101
2208,Female,42,15,7,6620,100
2209,Female,36,19,6,10710,100
2210,Female,28,1,7,6570,101
2211,Female,50,12,8,7620,100
2212,Female,30,3,8,7620,100
2213,Female,36,1,5,7630,100
2214,Female,22,16,9,9120,100
2215,Female,32,1,2,6060,101
2216,Female,24,15,7,6620,100
2217,Female,26,15,8,7620,100
2218,Male,38,15,6,10710,100
2219,Female,46,20,9,9120,101
2220,Female,26,1,7,6570,101
2221,Female,40,18,7,6620,100
2222,Female,28,3,4,7010,100
2223,Female,33,3,8,7620,100
2224,Female,47,1,4,6960,100
2225,Female,32,2,7,6620,100
2226,Female,30,9,2,6110,100
2227,Female,37,16,2,6110,100
2228,Female,50,1,4,6960,100
2229,Female,39,1,5,7630,100
2230,Female,33,3,3,7300,100
2231,Female,45,15,2,6110,100
2232,Female,27,1,9,9070,100
2233,Female,43,1,4,6960,101
2234,Female,36,7,9,9120,100
2235,Male,36,1,4,6960,101
2236,Female,37,2,8,7620,100
2237,Male,31,1,3,7250,100
2238,Male,26,1,4,6960,100
2239,Female,25,17,4,7010,100
2240,Female,40,15,10,9670,100
2241,Female,35,7,6,10710,101
2242,Female,30,19,10,9670,101
2243,Female,23,15,3,7300,101
2244,Female,42,2,3,7300,100
2245,Female,45,1,6,10660,100
2246,Female,27,3,1,5719,101
2247,Female,31,18,3,7300,100
2248,Female,26,5,4,7010,100
2249,Female,36,14,6,10710,100
2250,Female,46,11,2,6110,101
2251,Female,37,11,8,7620,100
2252,Female,42,1,9,9070,100
2253,Female,32,13,7,6620,101
2254,Female,27,1,9,9070,100
2255,Female,50,12,9,9120,101
2256,Male,34,14,1,5719,101
2257,Female,28,1,3,7250,100
2258,Male,35,20,4,7010,100
2259,Female,35,1,9,9070,100
2260,Male,26,2,2,6110,101
2261,Female,24,2,3,7300,100
2262,Female,29,1,2,6060,100
2263,Male,32,3,9,9120,100
2264,Female,30,3,8,7620,101
2265,Male,26,15,2,6110,100
2266,Female,47,1,2,6060,100
2267,Female,43,3,1,5719,100
2268,Female,46,1,2,6060,100
2269,Female,35,6,3,7300,100
2270,Female,50,1,9,9070,100
2271,Female,30,1,2,6060,101
2272,Female,33,8,9,9120,100
2273,Female,28,1,2,6060,101
2274,Female,39,16,6,10710,100
2275,Male,49,2,1,5719,101
2276,Female,35,18,3,7300,100
2277,Female,42,1,1,5669,100
2278,Female,40,1,10,9620,100
2279,Female,26,3,3,7300,101
2280,Female,25,18,8,7620,100
2281,Female,45,1,3,7250,100
2282,Female,25,11,6,10710,100
2283,Female,29,16,10,9670,101
2284,Female,35,1,8,7570,101
2285,Male,32,8,3,7300,100
2286,Female,33,1,3,7250,100
2287,Female,46,3,8,7620,100
2288,Female,36,3,10,9670,100
2289,Female,39,1,4,6960,101
2290,Female,25,19,1,5719,100
2291,Female,44,10,10,9670,100
2292,Female,26,3,5,7680,101
2293,Female,40,16,5,7680,100
2294,Female,44,4,6,10710,100
2295,Female,29,3,10,9670,101
2296,Female,50,3,3,7300,101
2297,Female,35,1,1,5669,100
2298,Female,32,3,6,10710,100
2299,Female,31,13,3,7300,101
2300,Female,50,1,5,7630,100
2301,Female,33,17,1,5719,100
2302,Female,31,19,4,7010,100
2303,Female,32,2,6,10710,100
2304,Female,23,4,2,6110,101
2305,Female,33,1,8,7570,100
2306,Male,47,3,5,7680,100
2307,Female,32,16,1,5719,100
2308,Female,34,1,6,10660,100
2309,Female,24,1,6,10660,101
2310,Female,25,19,9,9120,101
2311,Female,26,4,3,7300,101
2312,Female,45,8,6,10710,100
2313,Male,38,15,8,7620,101
2314,Female,35,19,1,5719,100
2315,Female,40,3,7,6620,100
2316,Female,37,1,2,6060,100
2317,Female,41,1,6,10660,100
2318,Female,30,3,9,9120,101
2319,Female,46,5,9,9120,101
2320,Female,31,3,5,7680,101
2321,Female,50,16,6,10710,100
2322,Female,46,3,9,9120,101
2323,Female,33,8,4,7010,101
2324,Female,31,13,5,7680,100
2325,Female,48,1,2,6060,100
2326,Female,28,3,7,6620,100
2327,Female,27,3,4,7010,100
2328,Female,29,1,3,7250,100
2329,Female,45,2,9,9120,100
2330,Female,22,1,6,10660,101
2331,Female,30,1,2,6060,101
2332,Female,39,1,2,6060,100
2333,Female,43,20,7,6620,100
2334,Female,31,3,5,7680,100
2335,Female,24,1,5,7630,100
2336,Female,38,3,1,5719,100
2337,Female,49,1,4,6960,100
2338,Female,30,1,6,10660,100
2339,Female,44,7,7,6620,101
2340,Male,33,1,2,6060,100
2341,Female,50,13,10,9670,100
2342,Female,50,2,10,9670,101
2343,Female,34,17,5,7680,101
2344,Female,39,19,8,7620,100
2345,Female,25,2,3,7300,100
2346,Female,30,1,4,6960,100
2347,Male,26,1,1,5669,100
2348,Female,30,1,9,9070,100
2349,Female,47,1,10,9620,101
2350,Female,22,19,8,7620,101
2351,Female,39,15,1,5719,100
2352,Male,26,3,3,7300,100
2353,Female,30,12,8,7620,100
2354,Female,35,7,8,7620,100
2355,Female,30,1,4,6960,100
2356,Female,37,12,7,6620,100
2357,Female,27,1,9,9070,100
2358,Female,44,19,9,9120,101
2359,Female,31,20,7,6620,101
2360,Female,49,13,7,6620,100
2361,Female,22,11,6,10710,100
2362,Female,40,11,4,7010,101
2363,Female,33,5,6,10710,100
2364,Female,33,1,8,7570,101
2365,Female,27,6,8,7620,100
2366,Female,41,3,9,9120,100
2367,Female,27,1,5,7630,101
2368,Male,31,3,6,10710,100
2369,Female,32,1,4,6960,101
2370,Male,40,13,1,5719,100
2371,Female,46,9,5,7680,100
2372,Female,42,3,7,6620,100
2373,Female,45,19,1,5719,100
2374,Male,46,7,9,9120,100
2375,Female,49,8,1,5719,101
2376,Male,29,3,4,7010,100
2377,Female,34,1,2,6060,100
2378,Female,43,1,2,6060,100
2379,Female,29,3,1,5719,100
2380,Female,46,8,9,9120,100
2381,Female,44,1,3,7250,101
2382,Female,31,17,1,5719,100
2383,Female,37,1,1,5669,100
2384,Female,41,3,7,6620,100
2385,Female,47,16,7,6620,100
2386,Female,47,3,2,6110,100
2387,Female,50,20,9,9120,100
2388,Female,30,16,2,6110,101
2389,Male,27,1,10,9620,100
2390,Female,35,11,9,9120,101
2391,Female,27,2,1,5719,101
2392,Female,49,1,9,9070,100
2393,Female,40,9,1,5719,101
2394,Female,29,13,1,5719,100
2395,Female,34,1,8,7570,100
2396,Female,23,1,9,9070,100
2397,Female,39,13,8,7620,101
2398,Male,26,13,10,9670,100
2399,Female,25,6,2,6110,101
2400,Female,35,16,7,6620,100
2401,Female,26,18,7,6620,100
2402,Female,35,3,3,7300,100
2403,Female,42,18,10,9670,100
2404,Female,41,1,2,6060,101
2405,Female,24,2,5,7680,100
2406,Male,39,15,7,6620,100
2407,Female,41,2,10,9670,100
2408,Female,23,1,5,7630,101
2409,Male,50,3,7,6620,100
2410,Female,45,20,6,10710,100
2411,Female,30,1,10,9620,101
2412,Female,37,11,2,6110,101
2413,Female,25,1,4,6960,100
2414,Female,50,3,10,9670,100
2415,Female,22,5,6,10710,101
2416,Female,41,1,5,7630,101
2417,Female,26,5,5,7680,100
2418,Female,22,3,8,7620,100
2419,Male,39,3,1,5719,100
2420,Female,45,14,1,5719,100
2421,Male,33,5,9,9120,100
2422,Female,38,20,2,6110,101
2423,Female,40,1,1,5669,100
2424,Female,37,3,10,9670,100
2425,Female,33,15,3,7300,101
2426,Female,29,3,1,5719,100
2427,Female,47,18,10,9670,100
2428,Male,31,14,8,7620,101
2429,Female,35,3,7,6620,100
2430,Male,27,3,3,7300,100
2431,Female,45,5,9,9120,100
2432,Female,41,1,3,7250,101
2433,Female,37,1,10,9620,100
2434,Female,44,1,9,9070,101
2435,Male,30,1,9,9070,101
2436,Female,22,14,6,10710,101
2437,Female,23,11,2,6110,101
2438,Female,27,1,8,7570,100
2439,Female,27,3,3,7300,100
2440,Female,27,14,8,7620,100
2441,Female,33,13,2,6110,100
2442,Female,26,14,10,9670,100
2443,Female,34,17,3,7300,101
2444,Female,50,1,8,7570,100
2445,Female,48,3,1,5719,100
2446,Female,27,11,2,6110,100
2447,Female,45,1,7,6570,100
2448,Female,47,2,6,10710,100
2449,Female,25,16,10,9670,101
2450,Female,28,3,5,7680,101
2451,Female,39,15,2,6110,100
2452,Male,42,3,6,10710,100
2453,Female,27,1,3,7250,101
2454,Female,45,12,1,5719,100
2455,Female,38,20,10,9670,100
2456,Female,29,3,4,7010,101
2457,Female,29,18,4,7010,100
2458,Male,44,1,5,7630,100
2459,Female,31,3,9,9120,100
2460,Female,38,3,9,9120,101
2461,Female,41,2,9,9120,101
2462,Female,49,3,5,7680,101
2463,Female,49,4,2,6110,100
2464,Female,36,3,10,9670,100
2465,Female,48,7,2,6110,101
2466,Female,36,3,3,7300,100
2467,Female,49,3,4,7010,100
2468,Female,40,3,5,7680,100
2469,Female,39,1,8,7570,100
2470,Female,47,3,8,7620,100
2471,Female,23,3,8,7620,100
2472,Female,30,1,9,9070,100
2473,Female,31,7,6,10710,101
2474,Female,41,12,10,9670,101
2475,Female,28,1,7,6570,101
2476,Female,37,3,1,5719,100
2477,Female,28,1,10,9620,100
2478,Female,33,3,6,10710,101
2479,Female,29,16,1,5719,101
2480,Female,43,16,7,6620,100
2481,Female,25,1,6,10660,100
2482,Female,23,1,4,6960,101
2483,Female,42,3,5,7680,100
2484,Male,35,11,6,10710,100
2485,Female,43,18,10,9670,101
2486,Female,49,1,2,6060,101
2487,Female,34,1,7,6570,100
2488,Female,43,2,1,5719,100
2489,Female,50,1,3,7250,100
2490,Male,45,15,10,9670,100
2491,Female,43,9,9,9120,101
2492,Female,43,4,7,6620,101
2493,Female,45,3,2,6110,100
2494,Female,23,1,6,10660,100
2495,Female,42,17,2,6110,101
2496,Female,33,5,10,9670,100
2497,Female,43,1,4,6960,101
2498,Female,48,2,8,7620,100
2499,Female,29,2,6,10710,100
2500,Female,40,9,3,7300,101
2501,Female,47,1,2,6060,100
2502,Female,49,3,10,9670,100
2503,Female,26,17,1,5719,101
2504,Female,30,15,8,7620,100
2505,Female,43,1,8,7570,100
2506,Female,48,15,5,7680,100
2507,Female,24,1,4,6960,100
2508,Female,46,19,3,7300,100
2509,Female,41,2,7,6620,100
2510,Female,39,17,10,9670,100
2511,Female,49,4,6,10710,101
2512,Male,43,1,9,9070,101
2513,Female,36,1,10,9620,101
2514,Female,40,12,6,10710,101
2515,Female,30,1,8,7570,101
2516,Female,35,3,1,5719,100
2517,Female,45,1,4,6960,100
2518,Female,40,19,6,10710,100
2519,Female,42,6,1,5719,101
